red,yellow,green,%_responder,score
46,29,3,0.78,2.85
46,30,3,0.79,2.87
46,31,3,0.8,2.89
46,32,3,0.81,2.91
46,33,3,0.82,2.93
46,34,3,0.83,2.95
46,35,3,0.84,2.97
46,36,3,0.85,2.99
46,37,3,0.86,3.0100000000000002
46,38,3,0.87,3.0300000000000002
46,39,3,0.88,3.0500000000000003
46,40,3,0.89,3.0700000000000003
46,41,3,0.9,3.09
46,42,3,0.91,3.11
46,43,3,0.92,3.13
46,44,3,0.93,3.15
46,45,3,0.94,3.17
46,46,3,0.95,3.19
46,47,3,0.96,3.21
46,48,3,0.97,3.23
46,49,3,0.98,3.25
46,50,3,0.99,3.27
46,51,3,1.0,3.29
46,0,4,0.5,2.2600000000000002
46,1,4,0.51,2.2800000000000002
46,2,4,0.52,2.3000000000000003
46,3,4,0.53,2.32
46,4,4,0.54,2.34
46,5,4,0.55,2.36
46,6,4,0.56,2.38
46,7,4,0.57,2.4
46,8,4,0.58,2.42
46,9,4,0.59,2.44
46,10,4,0.6,2.46
46,11,4,0.61,2.48
46,12,4,0.62,2.5
46,13,4,0.63,2.52
46,14,4,0.64,2.54
46,15,4,0.65,2.56
46,16,4,0.66,2.58
46,17,4,0.67,2.6
46,18,4,0.68,2.62
46,19,4,0.69,2.64
46,20,4,0.7,2.66
46,21,4,0.71,2.68
46,22,4,0.72,2.7
46,23,4,0.73,2.72
46,24,4,0.74,2.74
46,25,4,0.75,2.7600000000000002
46,26,4,0.76,2.7800000000000002
46,27,4,0.77,2.8000000000000003
46,28,4,0.78,2.82
46,29,4,0.79,2.84
46,30,4,0.8,2.86
46,31,4,0.81,2.88
46,32,4,0.82,2.9
46,33,4,0.83,2.92
46,34,4,0.84,2.94
46,35,4,0.85,2.96
46,36,4,0.86,2.98
46,37,4,0.87,3.0
46,38,4,0.88,3.02
46,39,4,0.89,3.04
46,40,4,0.9,3.06
46,41,4,0.91,3.08
46,42,4,0.92,3.1
46,43,4,0.93,3.12
46,44,4,0.94,3.14
46,45,4,0.95,3.16
46,46,4,0.96,3.18
46,47,4,0.97,3.2
46,48,4,0.98,3.22
46,49,4,0.99,3.24
46,50,4,1.0,3.2600000000000002
46,0,5,0.51,2.25
46,1,5,0.52,2.27
46,2,5,0.53,2.29
46,3,5,0.54,2.31
46,4,5,0.55,2.33
46,5,5,0.56,2.35
46,6,5,0.57,2.37
46,7,5,0.58,2.39
46,8,5,0.59,2.41
46,9,5,0.6,2.43
46,10,5,0.61,2.45
46,11,5,0.62,2.47
46,12,5,0.63,2.49
46,13,5,0.64,2.5100000000000002
46,14,5,0.65,2.5300000000000002
46,15,5,0.66,2.5500000000000003
46,16,5,0.67,2.57
46,17,5,0.68,2.59
46,18,5,0.69,2.61
46,19,5,0.7,2.63
46,20,5,0.71,2.65
46,21,5,0.72,2.67
46,22,5,0.73,2.69
46,23,5,0.74,2.71
46,24,5,0.75,2.73
46,25,5,0.76,2.75
46,26,5,0.77,2.77
46,27,5,0.78,2.79
46,28,5,0.79,2.81
46,29,5,0.8,2.83
46,30,5,0.81,2.85
46,31,5,0.82,2.87
46,32,5,0.83,2.89
46,33,5,0.84,2.91
46,34,5,0.85,2.93
46,35,5,0.86,2.95
46,36,5,0.87,2.97
46,37,5,0.88,2.99
46,38,5,0.89,3.0100000000000002
46,39,5,0.9,3.0300000000000002
46,40,5,0.91,3.0500000000000003
46,41,5,0.92,3.0700000000000003
46,42,5,0.93,3.09
46,43,5,0.94,3.11
46,44,5,0.95,3.13
46,45,5,0.96,3.15
46,46,5,0.97,3.17
46,47,5,0.98,3.19
46,48,5,0.99,3.21
46,49,5,1.0,3.23
46,0,6,0.52,2.24
46,1,6,0.53,2.2600000000000002
46,2,6,0.54,2.2800000000000002
46,3,6,0.55,2.3000000000000003
46,4,6,0.56,2.32
46,5,6,0.57,2.34
46,6,6,0.58,2.36
46,7,6,0.59,2.38
46,8,6,0.6,2.4
46,9,6,0.61,2.42
46,10,6,0.62,2.44
46,11,6,0.63,2.46
46,12,6,0.64,2.48
46,13,6,0.65,2.5
46,14,6,0.66,2.52
46,15,6,0.67,2.54
46,16,6,0.68,2.56
46,17,6,0.69,2.58
46,18,6,0.7,2.6
46,19,6,0.71,2.62
46,20,6,0.72,2.64
46,21,6,0.73,2.66
46,22,6,0.74,2.68
46,23,6,0.75,2.7
46,24,6,0.76,2.72
46,25,6,0.77,2.74
46,26,6,0.78,2.7600000000000002
46,27,6,0.79,2.7800000000000002
46,28,6,0.8,2.8000000000000003
46,29,6,0.81,2.82
46,30,6,0.82,2.84
46,31,6,0.83,2.86
46,32,6,0.84,2.88
46,33,6,0.85,2.9
46,34,6,0.86,2.92
46,35,6,0.87,2.94
46,36,6,0.88,2.96
46,37,6,0.89,2.98
46,38,6,0.9,3.0
46,39,6,0.91,3.02
46,40,6,0.92,3.04
46,41,6,0.93,3.06
46,42,6,0.94,3.08
46,43,6,0.95,3.1
46,44,6,0.96,3.12
46,45,6,0.97,3.14
46,46,6,0.98,3.16
46,47,6,0.99,3.18
46,48,6,1.0,3.2
46,0,7,0.53,2.23
46,1,7,0.54,2.25
46,2,7,0.55,2.27
46,3,7,0.56,2.29
46,4,7,0.57,2.31
46,5,7,0.58,2.33
46,6,7,0.59,2.35
46,7,7,0.6,2.37
46,8,7,0.61,2.39
46,9,7,0.62,2.41
46,10,7,0.63,2.43
46,11,7,0.64,2.45
46,12,7,0.65,2.47
46,13,7,0.66,2.49
46,14,7,0.67,2.5100000000000002
46,15,7,0.68,2.5300000000000002
46,16,7,0.69,2.5500000000000003
46,17,7,0.7,2.57
46,18,7,0.71,2.59
46,19,7,0.72,2.61
46,20,7,0.73,2.63
46,21,7,0.74,2.65
46,22,7,0.75,2.67
46,23,7,0.76,2.69
46,24,7,0.77,2.71
46,25,7,0.78,2.73
46,26,7,0.79,2.75
46,27,7,0.8,2.77
46,28,7,0.81,2.79
46,29,7,0.82,2.81
46,30,7,0.83,2.83
46,31,7,0.84,2.85
46,32,7,0.85,2.87
46,33,7,0.86,2.89
46,34,7,0.87,2.91
46,35,7,0.88,2.93
46,36,7,0.89,2.95
46,37,7,0.9,2.97
46,38,7,0.91,2.99
46,39,7,0.92,3.0100000000000002
46,40,7,0.93,3.0300000000000002
46,41,7,0.94,3.0500000000000003
46,42,7,0.95,3.0700000000000003
46,43,7,0.96,3.09
46,44,7,0.97,3.11
46,45,7,0.98,3.13
46,46,7,0.99,3.15
46,47,7,1.0,3.17
46,0,8,0.54,2.22
46,1,8,0.55,2.24
46,2,8,0.56,2.2600000000000002
46,3,8,0.57,2.2800000000000002
46,4,8,0.58,2.3000000000000003
46,5,8,0.59,2.32
46,6,8,0.6,2.34
46,7,8,0.61,2.36
46,8,8,0.62,2.38
46,9,8,0.63,2.4
46,10,8,0.64,2.42
46,11,8,0.65,2.44
46,12,8,0.66,2.46
46,13,8,0.67,2.48
46,14,8,0.68,2.5
46,15,8,0.69,2.52
46,16,8,0.7,2.54
46,17,8,0.71,2.56
46,18,8,0.72,2.58
46,19,8,0.73,2.6
46,20,8,0.74,2.62
46,21,8,0.75,2.64
46,22,8,0.76,2.66
46,23,8,0.77,2.68
46,24,8,0.78,2.7
46,25,8,0.79,2.72
46,26,8,0.8,2.74
46,27,8,0.81,2.7600000000000002
46,28,8,0.82,2.7800000000000002
46,29,8,0.83,2.8000000000000003
46,30,8,0.84,2.82
46,31,8,0.85,2.84
46,32,8,0.86,2.86
46,33,8,0.87,2.88
46,34,8,0.88,2.9
46,35,8,0.89,2.92
46,36,8,0.9,2.94
46,37,8,0.91,2.96
46,38,8,0.92,2.98
46,39,8,0.93,3.0
46,40,8,0.94,3.02
46,41,8,0.95,3.04
46,42,8,0.96,3.06
46,43,8,0.97,3.08
46,44,8,0.98,3.1
46,45,8,0.99,3.12
46,46,8,1.0,3.14
46,0,9,0.55,2.21
46,1,9,0.56,2.23
46,2,9,0.57,2.25
46,3,9,0.58,2.27
46,4,9,0.59,2.29
46,5,9,0.6,2.31
46,6,9,0.61,2.33
46,7,9,0.62,2.35
46,8,9,0.63,2.37
46,9,9,0.64,2.39
46,10,9,0.65,2.41
46,11,9,0.66,2.43
46,12,9,0.67,2.45
46,13,9,0.68,2.47
46,14,9,0.69,2.49
46,15,9,0.7,2.5100000000000002
46,16,9,0.71,2.5300000000000002
46,17,9,0.72,2.5500000000000003
46,18,9,0.73,2.57
46,19,9,0.74,2.59
46,20,9,0.75,2.61
46,21,9,0.76,2.63
46,22,9,0.77,2.65
46,23,9,0.78,2.67
46,24,9,0.79,2.69
46,25,9,0.8,2.71
46,26,9,0.81,2.73
46,27,9,0.82,2.75
46,28,9,0.83,2.77
46,29,9,0.84,2.79
46,30,9,0.85,2.81
46,31,9,0.86,2.83
46,32,9,0.87,2.85
46,33,9,0.88,2.87
46,34,9,0.89,2.89
46,35,9,0.9,2.91
46,36,9,0.91,2.93
46,37,9,0.92,2.95
46,38,9,0.93,2.97
46,39,9,0.94,2.99
46,40,9,0.95,3.0100000000000002
46,41,9,0.96,3.0300000000000002
46,42,9,0.97,3.0500000000000003
46,43,9,0.98,3.0700000000000003
46,44,9,0.99,3.09
46,45,9,1.0,3.11
46,0,10,0.56,2.2
46,1,10,0.57,2.22
46,2,10,0.58,2.24
46,3,10,0.59,2.2600000000000002
46,4,10,0.6,2.2800000000000002
46,5,10,0.61,2.3000000000000003
46,6,10,0.62,2.32
46,7,10,0.63,2.34
46,8,10,0.64,2.36
46,9,10,0.65,2.38
46,10,10,0.66,2.4
46,11,10,0.67,2.42
46,12,10,0.68,2.44
46,13,10,0.69,2.46
46,14,10,0.7,2.48
46,15,10,0.71,2.5
46,16,10,0.72,2.52
46,17,10,0.73,2.54
46,18,10,0.74,2.56
46,19,10,0.75,2.58
46,20,10,0.76,2.6
46,21,10,0.77,2.62
46,22,10,0.78,2.64
46,23,10,0.79,2.66
46,24,10,0.8,2.68
46,25,10,0.81,2.7
46,26,10,0.82,2.72
46,27,10,0.83,2.74
46,28,10,0.84,2.7600000000000002
46,29,10,0.85,2.7800000000000002
46,30,10,0.86,2.8000000000000003
46,31,10,0.87,2.82
46,32,10,0.88,2.84
46,33,10,0.89,2.86
46,34,10,0.9,2.88
46,35,10,0.91,2.9
46,36,10,0.92,2.92
46,37,10,0.93,2.94
46,38,10,0.94,2.96
46,39,10,0.95,2.98
46,40,10,0.96,3.0
46,41,10,0.97,3.02
46,42,10,0.98,3.04
46,43,10,0.99,3.06
46,44,10,1.0,3.08
46,0,11,0.57,2.19
46,1,11,0.58,2.21
46,2,11,0.59,2.23
46,3,11,0.6,2.25
46,4,11,0.61,2.27
46,5,11,0.62,2.29
46,6,11,0.63,2.31
46,7,11,0.64,2.33
46,8,11,0.65,2.35
46,9,11,0.66,2.37
46,10,11,0.67,2.39
46,11,11,0.68,2.41
46,12,11,0.69,2.43
46,13,11,0.7,2.45
46,14,11,0.71,2.47
46,15,11,0.72,2.49
46,16,11,0.73,2.5100000000000002
46,17,11,0.74,2.5300000000000002
46,18,11,0.75,2.5500000000000003
46,19,11,0.76,2.57
46,20,11,0.77,2.59
46,21,11,0.78,2.61
46,22,11,0.79,2.63
46,23,11,0.8,2.65
46,24,11,0.81,2.67
46,25,11,0.82,2.69
46,26,11,0.83,2.71
46,27,11,0.84,2.73
46,28,11,0.85,2.75
46,29,11,0.86,2.77
46,30,11,0.87,2.79
46,31,11,0.88,2.81
46,32,11,0.89,2.83
46,33,11,0.9,2.85
46,34,11,0.91,2.87
46,35,11,0.92,2.89
46,36,11,0.93,2.91
46,37,11,0.94,2.93
46,38,11,0.95,2.95
46,39,11,0.96,2.97
46,40,11,0.97,2.99
46,41,11,0.98,3.0100000000000002
46,42,11,0.99,3.0300000000000002
46,43,11,1.0,3.0500000000000003
46,0,12,0.58,2.18
46,1,12,0.59,2.2
46,2,12,0.6,2.22
46,3,12,0.61,2.24
46,4,12,0.62,2.2600000000000002
46,5,12,0.63,2.2800000000000002
46,6,12,0.64,2.3000000000000003
46,7,12,0.65,2.32
46,8,12,0.66,2.34
46,9,12,0.67,2.36
46,10,12,0.68,2.38
46,11,12,0.69,2.4
46,12,12,0.7,2.42
46,13,12,0.71,2.44
46,14,12,0.72,2.46
46,15,12,0.73,2.48
46,16,12,0.74,2.5
46,17,12,0.75,2.52
46,18,12,0.76,2.54
46,19,12,0.77,2.56
46,20,12,0.78,2.58
46,21,12,0.79,2.6
46,22,12,0.8,2.62
46,23,12,0.81,2.64
46,24,12,0.82,2.66
46,25,12,0.83,2.68
46,26,12,0.84,2.7
46,27,12,0.85,2.72
46,28,12,0.86,2.74
46,29,12,0.87,2.7600000000000002
46,30,12,0.88,2.7800000000000002
46,31,12,0.89,2.8000000000000003
46,32,12,0.9,2.82
46,33,12,0.91,2.84
46,34,12,0.92,2.86
46,35,12,0.93,2.88
46,36,12,0.94,2.9
46,37,12,0.95,2.92
46,38,12,0.96,2.94
46,39,12,0.97,2.96
46,40,12,0.98,2.98
46,41,12,0.99,3.0
46,42,12,1.0,3.02
46,0,13,0.59,2.17
46,1,13,0.6,2.19
46,2,13,0.61,2.21
46,3,13,0.62,2.23
46,4,13,0.63,2.25
46,5,13,0.64,2.27
46,6,13,0.65,2.29
46,7,13,0.66,2.31
46,8,13,0.67,2.33
46,9,13,0.68,2.35
46,10,13,0.69,2.37
46,11,13,0.7,2.39
46,12,13,0.71,2.41
46,13,13,0.72,2.43
46,14,13,0.73,2.45
46,15,13,0.74,2.47
46,16,13,0.75,2.49
46,17,13,0.76,2.5100000000000002
46,18,13,0.77,2.5300000000000002
46,19,13,0.78,2.5500000000000003
46,20,13,0.79,2.57
46,21,13,0.8,2.59
46,22,13,0.81,2.61
46,23,13,0.82,2.63
46,24,13,0.83,2.65
46,25,13,0.84,2.67
46,26,13,0.85,2.69
46,27,13,0.86,2.71
46,28,13,0.87,2.73
46,29,13,0.88,2.75
46,30,13,0.89,2.77
46,31,13,0.9,2.79
46,32,13,0.91,2.81
46,33,13,0.92,2.83
46,34,13,0.93,2.85
46,35,13,0.94,2.87
46,36,13,0.95,2.89
46,37,13,0.96,2.91
46,38,13,0.97,2.93
46,39,13,0.98,2.95
46,40,13,0.99,2.97
46,41,13,1.0,2.99
46,0,14,0.6,2.16
46,1,14,0.61,2.18
46,2,14,0.62,2.2
46,3,14,0.63,2.22
46,4,14,0.64,2.24
46,5,14,0.65,2.2600000000000002
46,6,14,0.66,2.2800000000000002
46,7,14,0.67,2.3000000000000003
46,8,14,0.68,2.32
46,9,14,0.69,2.34
46,10,14,0.7,2.36
46,11,14,0.71,2.38
46,12,14,0.72,2.4
46,13,14,0.73,2.42
46,14,14,0.74,2.44
46,15,14,0.75,2.46
46,16,14,0.76,2.48
46,17,14,0.77,2.5
46,18,14,0.78,2.52
46,19,14,0.79,2.54
46,20,14,0.8,2.56
46,21,14,0.81,2.58
46,22,14,0.82,2.6
46,23,14,0.83,2.62
46,24,14,0.84,2.64
46,25,14,0.85,2.66
46,26,14,0.86,2.68
46,27,14,0.87,2.7
46,28,14,0.88,2.72
46,29,14,0.89,2.74
46,30,14,0.9,2.7600000000000002
46,31,14,0.91,2.7800000000000002
46,32,14,0.92,2.8000000000000003
46,33,14,0.93,2.82
46,34,14,0.94,2.84
46,35,14,0.95,2.86
46,36,14,0.96,2.88
46,37,14,0.97,2.9
46,38,14,0.98,2.92
46,39,14,0.99,2.94
46,40,14,1.0,2.96
46,0,15,0.61,2.15
46,1,15,0.62,2.17
46,2,15,0.63,2.19
46,3,15,0.64,2.21
46,4,15,0.65,2.23
46,5,15,0.66,2.25
46,6,15,0.67,2.27
46,7,15,0.68,2.29
46,8,15,0.69,2.31
46,9,15,0.7,2.33
46,10,15,0.71,2.35
46,11,15,0.72,2.37
46,12,15,0.73,2.39
46,13,15,0.74,2.41
46,14,15,0.75,2.43
46,15,15,0.76,2.45
46,16,15,0.77,2.47
46,17,15,0.78,2.49
46,18,15,0.79,2.5100000000000002
46,19,15,0.8,2.5300000000000002
46,20,15,0.81,2.5500000000000003
46,21,15,0.82,2.57
46,22,15,0.83,2.59
46,23,15,0.84,2.61
46,24,15,0.85,2.63
46,25,15,0.86,2.65
46,26,15,0.87,2.67
46,27,15,0.88,2.69
46,28,15,0.89,2.71
46,29,15,0.9,2.73
46,30,15,0.91,2.75
46,31,15,0.92,2.77
46,32,15,0.93,2.79
46,33,15,0.94,2.81
46,34,15,0.95,2.83
46,35,15,0.96,2.85
46,36,15,0.97,2.87
46,37,15,0.98,2.89
46,38,15,0.99,2.91
46,39,15,1.0,2.93
46,0,16,0.62,2.14
46,1,16,0.63,2.16
46,2,16,0.64,2.18
46,3,16,0.65,2.2
46,4,16,0.66,2.22
46,5,16,0.67,2.24
46,6,16,0.68,2.2600000000000002
46,7,16,0.69,2.2800000000000002
46,8,16,0.7,2.3000000000000003
46,9,16,0.71,2.32
46,10,16,0.72,2.34
46,11,16,0.73,2.36
46,12,16,0.74,2.38
46,13,16,0.75,2.4
46,14,16,0.76,2.42
46,15,16,0.77,2.44
46,16,16,0.78,2.46
46,17,16,0.79,2.48
46,18,16,0.8,2.5
46,19,16,0.81,2.52
46,20,16,0.82,2.54
46,21,16,0.83,2.56
46,22,16,0.84,2.58
46,23,16,0.85,2.6
46,24,16,0.86,2.62
46,25,16,0.87,2.64
46,26,16,0.88,2.66
46,27,16,0.89,2.68
46,28,16,0.9,2.7
46,29,16,0.91,2.72
46,30,16,0.92,2.74
46,31,16,0.93,2.7600000000000002
46,32,16,0.94,2.7800000000000002
46,33,16,0.95,2.8000000000000003
46,34,16,0.96,2.82
46,35,16,0.97,2.84
46,36,16,0.98,2.86
46,37,16,0.99,2.88
46,38,16,1.0,2.9
46,0,17,0.63,2.13
46,1,17,0.64,2.15
46,2,17,0.65,2.17
46,3,17,0.66,2.19
46,4,17,0.67,2.21
46,5,17,0.68,2.23
46,6,17,0.69,2.25
46,7,17,0.7,2.27
46,8,17,0.71,2.29
46,9,17,0.72,2.31
46,10,17,0.73,2.33
46,11,17,0.74,2.35
46,12,17,0.75,2.37
46,13,17,0.76,2.39
46,14,17,0.77,2.41
46,15,17,0.78,2.43
46,16,17,0.79,2.45
46,17,17,0.8,2.47
46,18,17,0.81,2.49
46,19,17,0.82,2.5100000000000002
46,20,17,0.83,2.5300000000000002
46,21,17,0.84,2.5500000000000003
46,22,17,0.85,2.57
46,23,17,0.86,2.59
46,24,17,0.87,2.61
46,25,17,0.88,2.63
46,26,17,0.89,2.65
46,27,17,0.9,2.67
46,28,17,0.91,2.69
46,29,17,0.92,2.71
46,30,17,0.93,2.73
46,31,17,0.94,2.75
46,32,17,0.95,2.77
46,33,17,0.96,2.79
46,34,17,0.97,2.81
46,35,17,0.98,2.83
46,36,17,0.99,2.85
46,37,17,1.0,2.87
46,0,18,0.64,2.12
46,1,18,0.65,2.14
46,2,18,0.66,2.16
46,3,18,0.67,2.18
46,4,18,0.68,2.2
46,5,18,0.69,2.22
46,6,18,0.7,2.24
46,7,18,0.71,2.2600000000000002
46,8,18,0.72,2.2800000000000002
46,9,18,0.73,2.3000000000000003
46,10,18,0.74,2.32
46,11,18,0.75,2.34
46,12,18,0.76,2.36
46,13,18,0.77,2.38
46,14,18,0.78,2.4
46,15,18,0.79,2.42
46,16,18,0.8,2.44
46,17,18,0.81,2.46
46,18,18,0.82,2.48
46,19,18,0.83,2.5
46,20,18,0.84,2.52
46,21,18,0.85,2.54
46,22,18,0.86,2.56
46,23,18,0.87,2.58
46,24,18,0.88,2.6
46,25,18,0.89,2.62
46,26,18,0.9,2.64
46,27,18,0.91,2.66
46,28,18,0.92,2.68
46,29,18,0.93,2.7
46,30,18,0.94,2.72
46,31,18,0.95,2.74
46,32,18,0.96,2.7600000000000002
46,33,18,0.97,2.7800000000000002
46,34,18,0.98,2.8000000000000003
46,35,18,0.99,2.82
46,36,18,1.0,2.84
46,0,19,0.65,2.11
46,1,19,0.66,2.13
46,2,19,0.67,2.15
46,3,19,0.68,2.17
46,4,19,0.69,2.19
46,5,19,0.7,2.21
46,6,19,0.71,2.23
46,7,19,0.72,2.25
46,8,19,0.73,2.27
46,9,19,0.74,2.29
46,10,19,0.75,2.31
46,11,19,0.76,2.33
46,12,19,0.77,2.35
46,13,19,0.78,2.37
46,14,19,0.79,2.39
46,15,19,0.8,2.41
46,16,19,0.81,2.43
46,17,19,0.82,2.45
46,18,19,0.83,2.47
46,19,19,0.84,2.49
46,20,19,0.85,2.5100000000000002
46,21,19,0.86,2.5300000000000002
46,22,19,0.87,2.5500000000000003
46,23,19,0.88,2.57
46,24,19,0.89,2.59
46,25,19,0.9,2.61
46,26,19,0.91,2.63
46,27,19,0.92,2.65
46,28,19,0.93,2.67
46,29,19,0.94,2.69
46,30,19,0.95,2.71
46,31,19,0.96,2.73
46,32,19,0.97,2.75
46,33,19,0.98,2.77
46,34,19,0.99,2.79
46,35,19,1.0,2.81
46,0,20,0.66,2.1
46,1,20,0.67,2.12
46,2,20,0.68,2.14
46,3,20,0.69,2.16
46,4,20,0.7,2.18
46,5,20,0.71,2.2
46,6,20,0.72,2.22
46,7,20,0.73,2.24
46,8,20,0.74,2.2600000000000002
46,9,20,0.75,2.2800000000000002
46,10,20,0.76,2.3000000000000003
46,11,20,0.77,2.32
46,12,20,0.78,2.34
46,13,20,0.79,2.36
46,14,20,0.8,2.38
46,15,20,0.81,2.4
46,16,20,0.82,2.42
46,17,20,0.83,2.44
46,18,20,0.84,2.46
46,19,20,0.85,2.48
46,20,20,0.86,2.5
46,21,20,0.87,2.52
46,22,20,0.88,2.54
46,23,20,0.89,2.56
46,24,20,0.9,2.58
46,25,20,0.91,2.6
46,26,20,0.92,2.62
46,27,20,0.93,2.64
46,28,20,0.94,2.66
46,29,20,0.95,2.68
46,30,20,0.96,2.7
46,31,20,0.97,2.72
46,32,20,0.98,2.74
46,33,20,0.99,2.7600000000000002
46,34,20,1.0,2.7800000000000002
46,0,21,0.67,2.09
46,1,21,0.68,2.11
46,2,21,0.69,2.13
46,3,21,0.7,2.15
46,4,21,0.71,2.17
46,5,21,0.72,2.19
46,6,21,0.73,2.21
46,7,21,0.74,2.23
46,8,21,0.75,2.25
46,9,21,0.76,2.27
46,10,21,0.77,2.29
46,11,21,0.78,2.31
46,12,21,0.79,2.33
46,13,21,0.8,2.35
46,14,21,0.81,2.37
46,15,21,0.82,2.39
46,16,21,0.83,2.41
46,17,21,0.84,2.43
46,18,21,0.85,2.45
46,19,21,0.86,2.47
46,20,21,0.87,2.49
46,21,21,0.88,2.5100000000000002
46,22,21,0.89,2.5300000000000002
46,23,21,0.9,2.5500000000000003
46,24,21,0.91,2.57
46,25,21,0.92,2.59
46,26,21,0.93,2.61
46,27,21,0.94,2.63
46,28,21,0.95,2.65
46,29,21,0.96,2.67
46,30,21,0.97,2.69
46,31,21,0.98,2.71
46,32,21,0.99,2.73
46,33,21,1.0,2.75
46,0,22,0.68,2.08
46,1,22,0.69,2.1
46,2,22,0.7,2.12
46,3,22,0.71,2.14
46,4,22,0.72,2.16
46,5,22,0.73,2.18
46,6,22,0.74,2.2
46,7,22,0.75,2.22
46,8,22,0.76,2.24
46,9,22,0.77,2.2600000000000002
46,10,22,0.78,2.2800000000000002
46,11,22,0.79,2.3000000000000003
46,12,22,0.8,2.32
46,13,22,0.81,2.34
46,14,22,0.82,2.36
46,15,22,0.83,2.38
46,16,22,0.84,2.4
46,17,22,0.85,2.42
46,18,22,0.86,2.44
46,19,22,0.87,2.46
46,20,22,0.88,2.48
46,21,22,0.89,2.5
46,22,22,0.9,2.52
46,23,22,0.91,2.54
46,24,22,0.92,2.56
46,25,22,0.93,2.58
46,26,22,0.94,2.6
46,27,22,0.95,2.62
46,28,22,0.96,2.64
46,29,22,0.97,2.66
46,30,22,0.98,2.68
46,31,22,0.99,2.7
46,32,22,1.0,2.72
46,0,23,0.69,2.07
46,1,23,0.7,2.09
46,2,23,0.71,2.11
46,3,23,0.72,2.13
46,4,23,0.73,2.15
46,5,23,0.74,2.17
46,6,23,0.75,2.19
46,7,23,0.76,2.21
46,8,23,0.77,2.23
46,9,23,0.78,2.25
46,10,23,0.79,2.27
46,11,23,0.8,2.29
46,12,23,0.81,2.31
46,13,23,0.82,2.33
46,14,23,0.83,2.35
46,15,23,0.84,2.37
46,16,23,0.85,2.39
46,17,23,0.86,2.41
46,18,23,0.87,2.43
46,19,23,0.88,2.45
46,20,23,0.89,2.47
46,21,23,0.9,2.49
46,22,23,0.91,2.5100000000000002
46,23,23,0.92,2.5300000000000002
46,24,23,0.93,2.5500000000000003
46,25,23,0.94,2.57
46,26,23,0.95,2.59
46,27,23,0.96,2.61
46,28,23,0.97,2.63
46,29,23,0.98,2.65
46,30,23,0.99,2.67
46,31,23,1.0,2.69
46,0,24,0.7,2.06
46,1,24,0.71,2.08
46,2,24,0.72,2.1
46,3,24,0.73,2.12
46,4,24,0.74,2.14
46,5,24,0.75,2.16
46,6,24,0.76,2.18
46,7,24,0.77,2.2
46,8,24,0.78,2.22
46,9,24,0.79,2.24
46,10,24,0.8,2.2600000000000002
46,11,24,0.81,2.2800000000000002
46,12,24,0.82,2.3000000000000003
46,13,24,0.83,2.32
46,14,24,0.84,2.34
46,15,24,0.85,2.36
46,16,24,0.86,2.38
46,17,24,0.87,2.4
46,18,24,0.88,2.42
46,19,24,0.89,2.44
46,20,24,0.9,2.46
46,21,24,0.91,2.48
46,22,24,0.92,2.5
46,23,24,0.93,2.52
46,24,24,0.94,2.54
46,25,24,0.95,2.56
46,26,24,0.96,2.58
46,27,24,0.97,2.6
46,28,24,0.98,2.62
46,29,24,0.99,2.64
46,30,24,1.0,2.66
46,0,25,0.71,2.05
46,1,25,0.72,2.07
46,2,25,0.73,2.09
46,3,25,0.74,2.11
46,4,25,0.75,2.13
46,5,25,0.76,2.15
46,6,25,0.77,2.17
46,7,25,0.78,2.19
46,8,25,0.79,2.21
46,9,25,0.8,2.23
46,10,25,0.81,2.25
46,11,25,0.82,2.27
46,12,25,0.83,2.29
46,13,25,0.84,2.31
46,14,25,0.85,2.33
46,15,25,0.86,2.35
46,16,25,0.87,2.37
46,17,25,0.88,2.39
46,18,25,0.89,2.41
46,19,25,0.9,2.43
46,20,25,0.91,2.45
46,21,25,0.92,2.47
46,22,25,0.93,2.49
46,23,25,0.94,2.5100000000000002
46,24,25,0.95,2.5300000000000002
46,25,25,0.96,2.5500000000000003
46,26,25,0.97,2.57
46,27,25,0.98,2.59
46,28,25,0.99,2.61
46,29,25,1.0,2.63
46,0,26,0.72,2.04
46,1,26,0.73,2.06
46,2,26,0.74,2.08
46,3,26,0.75,2.1
46,4,26,0.76,2.12
46,5,26,0.77,2.14
46,6,26,0.78,2.16
46,7,26,0.79,2.18
46,8,26,0.8,2.2
46,9,26,0.81,2.22
46,10,26,0.82,2.24
46,11,26,0.83,2.2600000000000002
46,12,26,0.84,2.2800000000000002
46,13,26,0.85,2.3000000000000003
46,14,26,0.86,2.32
46,15,26,0.87,2.34
46,16,26,0.88,2.36
46,17,26,0.89,2.38
46,18,26,0.9,2.4
46,19,26,0.91,2.42
46,20,26,0.92,2.44
46,21,26,0.93,2.46
46,22,26,0.94,2.48
46,23,26,0.95,2.5
46,24,26,0.96,2.52
46,25,26,0.97,2.54
46,26,26,0.98,2.56
46,27,26,0.99,2.58
46,28,26,1.0,2.6
46,0,27,0.73,2.0300000000000002
46,1,27,0.74,2.05
46,2,27,0.75,2.07
46,3,27,0.76,2.09
46,4,27,0.77,2.11
46,5,27,0.78,2.13
46,6,27,0.79,2.15
46,7,27,0.8,2.17
46,8,27,0.81,2.19
46,9,27,0.82,2.21
46,10,27,0.83,2.23
46,11,27,0.84,2.25
46,12,27,0.85,2.27
46,13,27,0.86,2.29
